0.0092712	-0.0042124	0.0472422	0
0.3131479	0.1610720	0.0157031	1
0.2745987	0.1225228	0.0394942	1
0.0186351	-0.1334407	0.0118944	0
0.0873309	-0.0647449	0.0899016	0
0.0666667	-0.0854092	0.0386778	0
0.0018524	-0.0025656	0.0105234	0
0.0069837	0.0025656	0.0118944	0
0.0124216	-0.0250234	0.0118944	0
0.0576222	0.0201771	0.1014173	0
0.0422913	0.0048462	0.0640231	0
0.2570226	0.0780544	0.0157031	1
0.2788863	0.0999180	0.0394942	1
0.0081218	-0.1708464	0.0118944	0
0.0227176	-0.1562506	0.0640231	0
0.4626166	0.2836484	0.0155719	1
0.0444444	-0.1345238	0.0513827	0
0.0126587	-0.0004977	0.0105234	0
0.0136542	0.0004977	0.0118328	0
0.0067668	-0.0060169	0.0105234	0
0.0083365	-0.0044472	0.0118328	0
0.0232479	0.0104642	0.0472422	0
0.2234070	0.0483490	0.0157031	1
0.3435961	0.1685381	0.0394942	1
0.0045386	-0.1705194	0.0118944	0
0.0566103	-0.1184477	0.0899016	0
0.3760422	0.2009842	0.0397424	1
0.0461538	-0.1289041	0.0386778	0
0.0109070	-0.1152706	0.0118944	0
0.0497694	-0.0764082	0.1013564	0
0.4154624	0.2892848	0.0369649	1
0.0285714	-0.0976061	0.0176921	0
0.0024490	-0.0095620	0.0103865	0
0.0215730	0.0095620	0.0118328	0
0.2862820	0.0855304	0.0157031	1
0.2512270	0.0504754	0.0394942	1
0.0820251	-0.1187265	0.0558628	0
0.3320499	0.1312983	0.0397424	1
0.0521739	-0.1485777	0.0513835	0
0.2624586	0.0712742	0.0394942	1
0.0718783	-0.1193061	0.0558628	0
0.4064008	0.2152163	0.0397424	1
0.0240000	-0.1671844	0.0513827	0
0.7492521	0.3746186	0.0155718	1
0.0028938	0.0000000	0.0103865	0
0.3681514	0.1120061	0.0157031	1
0.3497727	0.0936274	0.0394942	1
0.0505118	-0.2056335	0.1013572	0
0.6992898	0.2661798	0.0369649	1
0.0089591	0.0000000	0.0103865	0
0.2732146	0.0766096	0.0157031	1
0.4179545	0.2213495	0.0394942	1
0.0679782	-0.1286268	0.0899016	0
0.0272727	-0.1693323	0.0758301	0
0.3110916	0.1404783	0.0157031	1
0.0584083	-0.1122049	0.0558772	0
0.2868661	0.1162529	0.0397424	1
0.0260870	-0.1445263	0.0758301	0
0.2820293	0.0352487	0.0157031	1
0.3953526	0.1485719	0.0394942	1
0.0629600	-0.1838206	0.0558772	0
0.2481738	0.0844739	0.0157031	1
0.3120339	0.1483340	0.0394942	1
0.0660207	-0.0976793	0.0899494	0
0.0285714	-0.1351285	0.0176921	0
0.0047619	0.0000000	0.0103865	0
0.2778497	0.0636821	0.0157031	1
0.3066667	0.0924991	0.0394942	1
0.0579864	-0.1561812	0.0899494	0
0.2439529	0.0913217	0.0157031	1
0.0613096	-0.0913217	0.0899494	0
0.2784792	-0.0030338	0.0157031	1
0.2845469	0.0030338	0.0394942	1
0.2377815	0.0402896	0.0072796	1
0.2764663	0.0789744	0.0394942	1
0.0782278	-0.1192641	0.0899494	0
0.2717169	0.0509092	0.0072796	1
0.3174359	0.0966282	0.0394942	1
0.0732703	-0.1475374	0.0899494	0
0.2831226	0.1041406	0.0394942	1
0.0748414	-0.1041406	0.0899494	0
0.2281486	-0.0367590	0.0157031	1
0.3016667	0.0367590	0.0394942	1
0.3795074	0.0000000	0.0394942	1
0.4710784	-0.0436381	0.0157031	1
0.5583547	0.0436381	0.0394942	1
0.0199719	-0.0614245	0.2852206	0
0.0170735	-0.0643229	0.0202608	0
0.2731233	0.1917269	0.0243282	1
0.0154169	-0.0659795	0.0176417	0
0.0674606	-0.0370252	0.0038523	0
0.0117867	-0.0926991	0.2852206	0
0.3078213	0.2033355	0.0243282	1
0.0308745	-0.0736113	0.0176417	0
0.0170577	-0.0610202	0.0081629	0
0.0154872	-0.0625907	0.2852206	0
0.0047028	-0.0733751	0.0202608	0
0.3227116	0.2446336	0.0243282	1
0.0304303	-0.0476476	0.0176417	0
0.0026638	-0.0607542	0.0081629	0
0.0211966	-0.0422215	0.2852206	0
0.0110325	-0.0523856	0.0202608	0
0.3090243	0.2456062	0.0243282	1
0.0365882	-0.0268299	0.0176417	0
0.0064868	-0.0495519	0.0081629	0
0.0097001	-0.0463385	0.2852206	0
0.0076304	-0.0484083	0.0202608	0
0.2904711	0.2344324	0.0243282	1
0.0219406	-0.0340981	0.0176417	0
0.0077141	-0.0508602	0.0081629	0
0.0093523	-0.0492220	0.2852206	0
0.0067349	-0.0518395	0.0202608	0
0.3019147	0.2433404	0.0243282	1
0.0257270	-0.0328474	0.0176417	0
0.0490015	0.0134432	0.0038523	0
0.0221151	-0.0134432	0.0202607	0
0.0084751	-0.0999443	0.0081629	0
0.0111716	-0.0972477	0.2852206	0
0.0098553	-0.0985640	0.0202608	0
0.4041753	0.2957560	0.0243282	1
0.0037893	-0.0443858	0.0081629	0
0.0135428	-0.0346324	0.2852206	0
0.0121398	-0.0360353	0.0202607	0
0.2361375	0.1879624	0.0243282	1
0.0234399	-0.0247352	0.0176417	0
0.0396062	0.0065951	0.0038523	0
0.0264160	-0.0065951	0.0202607	0
0.0098673	-0.0975177	0.2852206	0
0.0092670	-0.0981180	0.0202608	0
0.3007499	0.1933648	0.0243282	1
0.0270410	-0.0803441	0.0176417	0
0.0152424	-0.0752088	0.0081629	0
0.0128627	-0.0775886	0.2852206	0
0.3951521	0.3047009	0.0243282	1
0.0289975	-0.0614537	0.0176417	0
0.0132428	-0.0085445	0.0081629	0
0.0303319	0.0085445	0.0202608	0
0.1626873	0.0661731	0.0210717	1
0.2524599	0.1559457	0.3529829	1
0.0103142	-0.0862000	0.0081629	0
0.0164917	-0.0800225	0.5282511	0
0.0406179	-0.0558963	0.0144874	0
0.0068256	-0.0032601	0.0039086	0
0.0063234	-0.0037623	0.0081629	0
0.0171081	0.0070224	0.0176417	0
0.0049459	-0.0132571	0.0081629	0
0.0218336	0.0036307	0.2852206	0
0.0206326	0.0024296	0.0202608	0
0.0253999	0.0071969	0.0176417	0
0.0879664	-0.0250401	0.0210717	1
0.1988886	0.0858822	0.1455452	1
0.0166195	-0.0963870	0.0081629	0
0.3238980	0.2108915	0.0243282	1
0.0483945	-0.0646120	0.0144845	0
0.0066230	-0.0041667	0.0039086	0
0.0149564	0.0041667	0.0081629	0
0.0203731	0.0048811	0.0081629	0
0.0254264	0.0099343	0.0202608	0
0.2035652	0.0684276	0.0210717	1
0.3458981	0.2107605	0.1455452	1
0.0116030	-0.1235346	0.0081629	0
0.0112166	-0.1239210	0.5282511	0
0.2105428	0.0754052	0.0243282	1
0.0279998	-0.1071378	0.0144874	0
0.0049124	-0.0858309	0.0081629	0
0.0102401	-0.0805032	0.2852206	0
0.2668614	0.1761181	0.0243275	1
0.0217025	-0.0690408	0.0176417	0
0.0068222	-0.0074257	0.0039086	0
0.0216735	0.0074257	0.0081629	0
0.3448869	0.1718806	0.0210717	1
0.1866612	0.0136549	0.1455452	1
0.0138100	-0.1591963	0.5282511	0
0.2868375	0.1138312	0.0243282	1
0.0328360	-0.1401703	0.0176417	0
0.3402459	0.0093556	0.1455452	1
0.6176226	0.2867324	0.5282511	0
0.3268470	-0.0040433	0.0243282	1
0.0388455	-0.2920447	0.0144874	0
0.7752683	0.3876334	0.0243282	1
0.0066976	0.0000000	0.0039077	0
0.3887019	0.1927245	0.0210717	1
0.3619773	0.1659998	0.1455452	1
0.0106067	-0.1853707	0.2852206	0
0.0226239	-0.1733535	0.0176417	0
0.7383198	0.3888785	0.0243275	1
0.0084404	0.0000000	0.0039077	0
0.3130357	0.1591495	0.0210717	1
0.2543741	0.1004878	0.1455452	1
0.0148335	-0.1390527	0.5282511	0
0.0333016	-0.1205846	0.0176417	0
0.3238364	0.1450400	0.0210717	1
0.0214930	-0.1573034	0.5282511	0
0.3289017	0.1501052	0.0243282	1
0.0409546	-0.1378419	0.0176417	0
0.2438892	0.0543927	0.0210717	1
0.4708278	0.2813313	0.1455452	1
0.0145529	-0.1749436	0.5282511	0
0.0287162	-0.1607803	0.0176417	0
0.2634328	0.1434747	0.0210717	1
0.1728701	0.0529120	0.0453186	1
0.0148589	-0.1050991	0.5282511	0
0.0286705	-0.0912876	0.0176417	0
0.0080207	0.0000000	0.0039077	0
0.3130481	0.1133322	0.0210717	1
0.2694902	0.0697743	0.0453186	1
0.0166094	-0.1831065	0.5282511	0
0.2630317	0.1218714	0.0210717	1
0.0192889	-0.1218714	0.5282511	0
0.2369388	-0.0293943	0.0210717	1
0.2957274	0.0293943	0.0453186	1
0.3071115	0.1246754	0.0184332	1
0.2241172	0.0416811	0.1455452	1
0.0160797	-0.1663565	0.5282511	0
0.3817171	0.1892809	0.0184332	1
0.1689985	-0.0234378	0.1455452	1
0.0265931	-0.1658432	0.5282511	0
0.4396456	0.2107710	0.1455452	1
0.0181036	-0.2107710	0.5282511	0
0.3106395	0.0020011	0.0210717	1
0.3066373	-0.0020011	0.1455452	1
0.2301730	0.0000000	0.1455452	1
0.5052897	-0.0130088	0.0210717	1
0.5313072	0.0130088	0.1455452	1
0.0532327	-0.0310309	0.0371840	0
0.0366178	-0.0476457	0.0282368	0
0.0196721	-0.0645914	0.0527429	0
0.3072230	0.2229595	0.0019005	1
0.0045720	-0.0796915	0.0419343	0
0.0458914	-0.0260701	0.0332722	0
0.0186559	-0.0533056	0.0371840	0
0.0246774	-0.0472841	0.0527429	0
0.2444185	0.1724570	0.0019006	1
0.0261644	-0.0457971	0.0419343	0
0.0145398	-0.0386402	0.0369069	0
0.0391331	-0.0140468	0.0371840	0
0.0070879	-0.0460920	0.0282368	0
0.0096774	-0.0435025	0.0520087	0
0.2013621	0.1481821	0.0019006	1
0.0472795	-0.0059005	0.0419156	0
0.0152624	-0.0419562	0.0369267	0
0.0289764	-0.0282422	0.0371840	0
0.0213573	-0.0358613	0.0282368	0
0.0200000	-0.0372186	0.0527429	0
0.2601638	0.2029452	0.0019006	1
0.0547699	-0.0024486	0.0419148	0
0.0139387	-0.0236057	0.0369267	0
0.0351928	-0.0023517	0.0371840	0
0.0073807	-0.0301638	0.0282368	0
0.0150000	-0.0225444	0.0527429	0
0.1807712	0.1432268	0.0019005	1
0.0105274	-0.0270171	0.0419148	0
0.0132136	-0.0448328	0.0369069	0
0.0666393	0.0085928	0.0371840	0
0.0029291	-0.0551173	0.0282368	0
0.2385248	0.1804783	0.0019006	1
0.0269716	-0.0310749	0.0419156	0
0.0510332	0.0134346	0.0369069	0
0.0523876	0.0147890	0.0282368	0
0.0093750	-0.0282236	0.0527429	0
0.0339063	-0.0366842	0.0371840	0
0.0172117	-0.0533787	0.0282368	0
0.0098361	-0.0607544	0.0527429	0
0.2911507	0.2205602	0.0019006	1
0.0136502	-0.0449158	0.0369267	0
0.0548312	-0.0037349	0.0371840	0
0.0342752	-0.0242909	0.0264739	0
0.0250000	-0.0335661	0.0527429	0
0.2768006	0.2182345	0.0019005	1
0.0054052	-0.0531609	0.0419343	0
0.0178323	-0.0067096	0.0369069	0
0.0217456	-0.0027962	0.0282368	0
0.0340476	0.0095058	0.0527429	0
0.0314510	-0.0859349	0.0371840	0
0.0074484	-0.1099374	0.0264739	0
0.0100000	-0.1073858	0.0527429	0
0.3337114	0.2163255	0.0019005	1
0.0038680	-0.0703499	0.0369267	0
0.0485783	-0.0256396	0.0371840	0
0.0150000	-0.0592179	0.0527429	0
0.2991791	0.2249612	0.0019005	1
0.0012346	-0.0427351	0.0338527	0
0.0057687	-0.0382010	0.0369069	0
0.0188754	-0.0250942	0.0282368	0
0.1749226	0.0841951	0.4500440	1
0.2601396	0.1694121	0.0157061	1
0.0244692	-0.0662583	0.0371840	0
0.0150000	-0.0757275	0.0527429	0
0.0688024	-0.0219252	0.0419148	0
0.0019070	-0.0130502	0.0338527	0
0.0115414	-0.0034158	0.0369267	0
0.0232409	0.0082837	0.0308584	0
0.0231394	0.0081822	0.0419440	0
0.0175872	-0.0517641	0.0369267	0
0.0280646	-0.0412866	0.0371840	0
0.0322259	-0.0371253	0.0282368	0
0.0150000	-0.0543512	0.0527429	0
0.0232296	-0.0461216	0.0319224	0
0.2134120	0.1151993	0.4500440	1
0.2625325	0.1643198	0.0157061	1
0.0136620	-0.0845507	0.0369267	0
0.0103448	-0.0878679	0.0527429	0
0.1353224	0.0371097	0.0019006	1
0.0519880	-0.0462247	0.0319215	0
0.0087984	0.0016244	0.0338527	0
0.0037684	-0.0034056	0.0369267	0
0.0089552	0.0017812	0.0308584	0
0.0013022	-0.0103225	0.0338527	0
0.0148537	0.0032289	0.0369267	0
0.0187184	0.0070936	0.0282368	0
0.1449719	0.0477712	0.4500440	1
0.1733728	0.0761721	0.0157061	1
0.0142038	-0.0829969	0.0369267	0
0.0300800	-0.0671207	0.0371840	0
0.1477209	0.0505202	0.0019006	1
0.0728549	-0.0243458	0.0419157	0
0.0397425	-0.0527119	0.0371840	0
0.2548680	0.1624136	0.0019002	1
0.0064046	0.0021186	0.0338527	0
0.3113227	0.1337191	0.4500440	1
0.2372375	0.0596339	0.0157061	1
0.0210973	-0.1565063	0.0371840	0
0.2910769	0.1134733	0.0019006	1
0.0272836	-0.1503200	0.0419346	0
0.2245008	0.0409094	0.0157061	1
0.1048550	-0.0787364	0.0371840	0
0.3951847	0.2115933	0.0019006	1
0.0098251	-0.1737663	0.0419346	0
0.6737846	0.3368922	0.0019003	1
0.0073301	-0.0010969	0.0338527	0
0.0095238	0.0010969	0.0528817	0
0.1831010	0.0659886	0.4500440	1
0.2787998	0.1616874	0.0157061	1
0.0042865	-0.1128259	0.0371840	0
0.6585913	0.3572989	0.0019001	1
0.0141646	0.0000000	0.0338527	0
0.3613036	0.2201272	0.4349159	1
0.1627016	0.0215252	0.0157061	1
0.0344000	-0.1067764	0.0371840	0
0.0063005	-0.1348759	0.0419346	0
0.1979806	0.0365089	0.4349159	1
0.0474022	-0.1140694	0.0371840	0
0.3934671	0.2319955	0.0019006	1
0.0070366	-0.1544350	0.0419346	0
0.3013120	0.1406592	0.4349159	1
0.2857191	0.1250663	0.0157061	1
0.0497674	-0.1108855	0.0371840	0
0.0058128	-0.1548400	0.0419346	0
0.2853139	0.1434322	0.4349159	1
0.2607485	0.1188669	0.0157061	1
0.0185973	-0.1232844	0.0371840	0
0.0097389	0.0000000	0.0338527	0
0.3517926	0.1175626	0.4349159	1
0.3460786	0.1118486	0.0157061	1
0.0048188	-0.2294112	0.0371840	0
0.2218497	0.0873649	0.4349159	1
0.0471199	-0.0873649	0.0371840	0
0.2841817	0.0349842	0.4349159	1
0.2142133	-0.0349842	0.0157061	1
0.3285080	0.0951327	0.3267525	1
0.3259093	0.0925341	0.0157061	1
0.0457085	-0.1876667	0.0371840	0
0.2358990	0.0641225	0.3267525	1
0.2262876	0.0545111	0.0157061	1
0.0531429	-0.1186336	0.0371840	0
0.2769057	0.1275716	0.0157061	1
0.0217625	-0.1275716	0.0371840	0
0.3143973	0.0272441	0.3267525	1
0.2599090	-0.0272441	0.0157061	1
0.2711991	0.0000000	0.0157061	1
0.5162433	0.0070747	0.3267525	1
0.5020939	-0.0070747	0.0157061	1
0.0126087	-0.0408334	0.0156526	0
0.0228990	-0.0305430	0.0236991	0
0.0067868	-0.0466553	0.0963336	0
0.0114910	-0.0419510	0.0907248	0
0.2614915	0.2080495	0.0074067	1
0.0053752	-0.0480668	0.8794660	0
0.0142666	-0.0634842	0.0299426	0
0.0264066	-0.0513441	0.0243425	0
0.3380782	0.2603275	0.0074067	1
0.0075345	-0.0702162	0.8794660	0
0.0151724	-0.0569010	0.0156525	0
0.0313803	-0.0406931	0.0374659	0
0.0183211	-0.0537523	0.0236991	0
0.0271604	-0.0449130	0.0966552	0
0.0103427	-0.0617307	0.0907248	0
0.3928635	0.3207901	0.0110868	1
0.0092734	-0.0628000	0.8641251	0
0.0397081	-0.0191060	0.0374659	0
0.0280125	-0.0308015	0.0236991	0
0.0149017	-0.0439124	0.0966552	0
0.0118361	-0.0469780	0.0907248	0
0.3029395	0.2441254	0.0074067	1
0.0143005	-0.0445135	0.8641224	0
0.0027273	-0.0444592	0.0156526	0
0.0180244	-0.0291621	0.0374659	0
0.0362466	-0.0109399	0.0236991	0
0.0039989	-0.0431875	0.0966552	0
0.0116695	-0.0355170	0.0907248	0
0.2817135	0.2345270	0.0074067	1
0.0231116	-0.0240749	0.8641224	0
0.0387097	-0.0015854	0.0156525	0
0.0119408	-0.0283542	0.0448078	0
0.0346859	-0.0056091	0.0236991	0
0.0065429	-0.0337521	0.0966552	0
0.1874888	0.1471938	0.0110868	1
0.0188930	0.0034004	0.0374659	0
0.0140623	-0.0014303	0.0963336	0
0.0135225	-0.0019701	0.0907248	0
0.0026786	-0.0217968	0.0156526	0
0.0262927	0.0018173	0.0448078	0
0.0376509	0.0131755	0.0236990	0
0.0048791	-0.0195963	0.0966552	0
0.0040448	-0.0204306	0.0907248	0
0.0791151	0.0546397	0.0074067	1
0.0166667	-0.0078087	0.4935375	0
0.0206504	-0.0084351	0.0374659	0
0.0382104	0.0091249	0.0243425	0
0.0063401	-0.0227453	0.0958000	0
0.0055612	-0.0235242	0.0907248	0
0.1276801	0.0985946	0.0074067	1
0.0051559	-0.0239295	0.8664727	0
0.0302173	0.0143247	0.0448078	0
0.0140557	-0.0018369	0.0963336	0
0.0268582	-0.0285844	0.0236991	0
0.0095684	-0.0458742	0.0958886	0
0.2583711	0.2029285	0.0074067	1
0.0049579	-0.0504847	0.8664727	0
0.0196023	-0.0158322	0.0374659	0
0.0292072	-0.0062273	0.0236991	0
0.1683794	0.1329450	0.0074067	1
0.0143525	-0.0210820	0.8664727	0
0.0148948	0.0065793	0.0156526	0
0.0059823	-0.0023332	0.0448078	0
0.0080100	-0.0003055	0.0966552	0
0.0058824	-0.0024331	0.0907248	0
0.4102195	0.3106869	0.0354416	1
0.2731107	0.1735781	0.0470285	1
0.0084112	-0.0911214	0.0156526	0
0.0090140	-0.0905186	0.0448078	0
0.0502092	-0.0493234	0.0243425	0
0.0280070	-0.0715257	0.6244953	0
0.0157895	-0.0837432	0.4935375	0
0.0038568	-0.0020974	0.0448078	0
0.0174554	0.0115012	0.0907129	0
0.0098668	-0.0100599	0.0448078	0
0.0520649	0.0321383	0.0236991	0
0.0064141	-0.0135126	0.0966552	0
0.0197143	-0.0002124	0.8451100	0
0.3914711	0.2637250	0.0354416	1
0.3375978	0.2098517	0.0470285	1
0.0037727	-0.1239733	0.0966552	0
0.0042954	-0.1234507	0.0907248	0
0.2521686	0.1244226	0.0110868	1
0.0136495	-0.1140965	0.6244953	0
0.0176471	-0.1100990	0.4935375	0
0.0166539	0.0074367	0.0135975	0
